Id,Label,timeset,twitter_type,lat,lng,place_country,place_type,place_fullname,place_name,created_at,lang,possibly_sensitive,quoted_status_permalink,description,email,profile_image,friends_count,followers_count,real_name,location,emoji_alias,emoji_html_decimal,emoji_utf8,modularity_class
@charleytakaya,@charleytakaya,"<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z]>",User,,,,,,,Mon Jun 04 04:01:07 CEST 2012,,,,"100% Predictive Psychic Influencer  
IFBAP Thanks
#DemExodus
#Veritas
#BREXIT
#COUP 
#POTUS #USA #AMERICA
#KAG #WomenForTrump #BlackVoicesforTrump #RunDNC
#MAGA",,http://pbs.twimg.com/profile_images/1031585253389815811/Kycm4jqj_bigger.jpg,34738,45580,Charley Takaya ⭐️⭐️⭐️⭐️⭐️ 🇺🇸,USA,,,,239
"#christmas","#christmas","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z, 2019-12-16T12:35:20.122Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
"#xmas","#xmas","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
"#relationship","#relationship","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
"#dating","#dating","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z, 2019-12-16T12:31:30.641Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
"#familyissues","#familyissues","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
"#job","#job","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
"#career","#career","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
"#holidayblues","#holidayblues","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
"#downonchristmas","#downonchristmas","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
"#sadchristmas","#sadchristmas","<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z]>",Hashtag,,,,,,,,,,,,,,,,,,,,,239
http://Fiverr.com/charleytakaya,http://Fiverr.com/charleytakaya,"<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z]>",Link,,,,,,,,,,,,,,,,,,,,,239
http://pbs.twimg.com/media/EL6HqhSW4AgC2jv.jpg,http://pbs.twimg.com/media/EL6HqhSW4AgC2jv.jpg,"<[2019-12-16T12:25:41.691Z, 2019-12-16T12:27:57.024Z, 2019-12-16T12:29:13.162Z]>",Media,,,,,,,,,,,,,,,,,,,,,239
1206550942931390467,"RT @cobbo3: Zimbabwean anti-corruption authorities arrest wife of VP Constantino Chiwenga on charges of money laundering, fraud & violating…",<[2019-12-16T12:25:43.010Z]>,Tweet,,,,,,,Mon Dec 16 13:25:36 CET 2019,en,false,,,,,,,,,,,,210
@ojiambomoris,@ojiambomoris,<[2019-12-16T12:25:43.010Z]>,User,,,,,,,Sat Jan 06 17:29:01 CET 2018,,,,God is my protector.,,http://pbs.twimg.com/profile_images/1148074158586245125/ExZAj13F_bigger.jpg,2426,2405,Moris Ojiambo,"Nairobi, Kenya",,,,210
1206550959779917825,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:25:46.990Z]>,Tweet,,,,,,,Mon Dec 16 13:25:40 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@shaniaashley31,@shaniaashley31,<[2019-12-16T12:25:46.990Z]>,User,,,,,,,Fri Dec 09 21:22:19 CET 2016,,,,Sweet & Savage 🇯🇲,,http://pbs.twimg.com/profile_images/1202556500415336458/tcusqp8t_bigger.jpg,61,109,Ms Wray 🌹,"England, United Kingdom",,,,2
1206550973566590981,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:25:50.277Z]>,Tweet,,,,,,,Mon Dec 16 13:25:43 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@megan_brackenxx,@megan_brackenxx,<[2019-12-16T12:25:50.277Z]>,User,,,,,,,Fri Mar 11 21:05:45 CET 2011,,,,,,http://pbs.twimg.com/profile_images/1191844884073857024/1ZApFvWI_bigger.jpg,367,1244,Megan Bracken,"Liverpool, England",,,,2
1206550987760164869,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:25:53.731Z]>,Tweet,,,,,,,Mon Dec 16 13:25:46 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@xjnaaaa,@xjnaaaa,<[2019-12-16T12:25:53.731Z]>,User,,,,,,,Sat Mar 19 11:16:29 CET 2011,,,,It’s lit,,http://pbs.twimg.com/profile_images/1204354052806631425/2zKu7Avq_bigger.jpg,622,1225,Cheers son’s crying :(,,,,,2
1206550998178762754,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:25:56.251Z]>,Tweet,,,,,,,Mon Dec 16 13:25:49 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@yaxlee,@yaxlee,<[2019-12-16T12:25:56.251Z]>,User,,,,,,,Sat Mar 16 12:27:39 CET 2013,,,,no *you* have a gender... *I* have anxiety,,http://pbs.twimg.com/profile_images/1204865093818834946/5gszoYzz_bigger.jpg,292,673,annie 🌶,"Gent, België",,,,2
1206551004117970944,RT @Manofsteel_xk: Kenya handled Quad like Quad handles everyone else when they ask about her divorce. I see nothing wrong with what Kenya…,<[2019-12-16T12:25:57.659Z]>,Tweet,,,,,,,Mon Dec 16 13:25:50 CET 2019,en,false,,,,,,,,,,,,209
@alionsheartz,@alionsheartz,<[2019-12-16T12:25:57.659Z]>,User,,,,,,,Sat Dec 28 21:48:22 CET 2013,,,,Proud Introvert. Millennial. Feminist. Queer. Pro Melanin. Educated. Rihanna. Buddhist. Liberal. Gender Non-Conforming. Post Malone's Baby momma/fiancé,,http://pbs.twimg.com/profile_images/770356199258750976/jYW8WcNB_bigger.jpg,292,381,Anna Lease Key-Tan,Washington DC,,,,209
1206415061637615616,Kenya handled Quad like Quad handles everyone else when they ask about her divorce. I see nothing wrong with what Kenya did. #WWHL #married2med #RHOA,<[2019-12-16T12:25:57.660Z]>,Tweet,,,,,,,Mon Dec 16 04:25:39 CET 2019,en,false,,,,,,,,,,,,209
@manofsteel_xk,@manofsteel_xk,<[2019-12-16T12:25:57.660Z]>,User,,,,,,,Sun Feb 08 01:24:41 CET 2015,,,,"IG: Jadore992
One of K. Michelle's favorites. #RebelNation
Music video producer and horror book writer.
Also a critic of both reality and scripted television.",,http://pbs.twimg.com/profile_images/1187250011463131137/7sbkzSXd_bigger.jpg,35,216,Xavier King,NC GA CT NY TN VA DC 🌎🌎,,,,209
"#wwhl","#wwhl",<[2019-12-16T12:25:57.660Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,209
"#married2med","#married2med",<[2019-12-16T12:25:57.660Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,209
1206551023407501313,yikes...... https://t.co/qVWKKNKUfs,<[2019-12-16T12:26:02.442Z]>,Tweet,,,,,,,Mon Dec 16 13:25:55 CET 2019,en,false,https://twitter.com/cobbo3/status/1206548677311029250,,,,,,,,,,,210
@bundulama,@bundulama,<[2019-12-16T12:26:02.442Z]>,User,,,,,,,Wed Sep 26 21:06:47 CEST 2012,,,,Phatshimo and Phuti's father.,,http://pbs.twimg.com/profile_images/1167974022342037504/hfWXhiiL_bigger.jpg,2085,687,human,Worldwide,,,,210
http://pbs.twimg.com/tweet_video_thumb/EL6HvmLXUAAA_bB.jpg,http://pbs.twimg.com/tweet_video_thumb/EL6HvmLXUAAA_bB.jpg,<[2019-12-16T12:26:02.442Z]>,Media,,,,,,,,,,,,,,,,,,,,,210
1206551053497446400,NAME THIS ICON 😍,<[2019-12-16T12:26:09.465Z]>,Tweet,,,,,,,Mon Dec 16 13:26:02 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@lintottt,@lintottt,<[2019-12-16T12:26:09.465Z]>,User,,,,,,,Wed Aug 26 18:00:17 CEST 2009,,,,,,http://pbs.twimg.com/profile_images/1205302419825016832/8wKMWI9K_bigger.jpg,353,2000,loz,,,,,2
1206551062074789888,RT @DailyMailCeleb: Surfaced documents reveal Liam Hemsworth could face Miley Cyrus in a bitter courtroom showdown as they finalise their d…,<[2019-12-16T12:26:11.490Z]>,Tweet,,,,,,,Mon Dec 16 13:26:04 CET 2019,en,false,,,,,,,,,,,,281
@hot1079,@hot1079,<[2019-12-16T12:26:11.490Z]>,User,,,,,,,Sat Jan 31 21:22:41 CET 2009,,,,Today’s Hottest Music! Follow the HOT jocks! @TheBertShow | @radio_taylor | @RobOnHOT | @CovaRadio | @HotPatrick | @DjDav1 FB/IG: @hot1079,,http://pbs.twimg.com/profile_images/905925103409479683/1flDmWD3_bigger.jpg,15,27651,HOT 107.9,"Fort Wayne, IN",,,,281
1206551085567094784,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:26:17.092Z]>,Tweet,,,,,,,Mon Dec 16 13:26:10 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@zacc_ccaz,@zacc_ccaz,<[2019-12-16T12:26:17.092Z]>,User,,,,,,,Sat Sep 30 01:59:11 CEST 2017,,,,"◦ ●   ◍ Zacc ◍ 19 ◍ ♋︎ ◍ they/them she/her ◍  ● ◦ ➼i do art mostly and be gay a lot
➼ Art acc: @KitsuneZakuro
➼Coms: open
➼youtube/tumblr/dA: kitsunezakuro",,http://pbs.twimg.com/profile_images/1190955771405701121/AUhjJbGZ_bigger.jpg,250,1774,BIG BOY RWBY Spoilers! 🌹❄️🐈🔥,In my Feelings,,,,2
1206551159630110721,"Divorce Is A Blessing, I Am A Living Testimony – Daddy Freeze  
https://t.co/R8P3uO7xoX https://t.co/ODFUy5Sjye",<[2019-12-16T12:26:34.855Z]>,Tweet,,,,,,,Mon Dec 16 13:26:27 CET 2019,en,false,,,,,,,,,,,,211
@joyceonyekwere,@joyceonyekwere,<[2019-12-16T12:26:34.855Z]>,User,,,,,,,Sat Oct 13 09:15:02 CEST 2012,,,,"your favorite blogger I  Historical genius l Advertiser l brand influencer l 
Social medias @joyceonyekwere",,http://pbs.twimg.com/profile_images/1099390645842706433/p8HvXix0_bigger.jpg,4935,3308,Joyceonyekwereblog,"Lagos, Nigeria",,,,211
https://joyceonyekwereblog.com/divorce-is-a-blessing-i-am-a-living-testimony-daddy-freeze/,https://joyceonyekwereblog.com/divorce-is-a-blessing-i-am-a-living-testimony-daddy-freeze/,<[2019-12-16T12:26:34.855Z]>,Link,,,,,,,,,,,,,,,,,,,,,211
http://pbs.twimg.com/media/EL6H4rIXUAAh4qS.png,http://pbs.twimg.com/media/EL6H4rIXUAAh4qS.png,<[2019-12-16T12:26:34.855Z]>,Media,,,,,,,,,,,,,,,,,,,,,211
1206551161735544838,RT @murrman5: *calls ex wife three weeks after the divorce* what kind of yogurt do I like?,<[2019-12-16T12:26:35.124Z]>,Tweet,,,,,,,Mon Dec 16 13:26:28 CET 2019,en,false,,,,,,,,,,,,218
@pseudoaqeela,@pseudoaqeela,<[2019-12-16T12:26:35.124Z]>,User,,,,,,,Thu Apr 25 01:12:21 CEST 2019,,,,No.,,http://pbs.twimg.com/profile_images/1206022727016099841/93ai5dXg_bigger.jpg,234,657,Yeet,,,,,218
952585672946274304,*calls ex wife three weeks after the divorce* what kind of yogurt do I like?,"<[2019-12-16T12:26:35.124Z, 2019-12-16T12:28:20.062Z]>",Tweet,,,,,,,Sun Jan 14 17:58:17 CET 2018,en,false,,,,,,,,,,,,218
@murrman5,@murrman5,"<[2019-12-16T12:26:35.124Z, 2019-12-16T12:28:20.062Z]>",User,,,,,,,Tue Oct 23 19:56:56 CEST 2012,,,,,,http://pbs.twimg.com/profile_images/1169724268755783685/gcbqjeeV_bigger.jpg,588,98115,myrrhman5,Canada,,,,218
1206551168660496384,"Meghan King Edmonds Says It’s Hard to ‘Balance’ Being Vulnerable Amid Divorce

https://t.co/slPDLfcCeU 

#celebrity #celebrities #celeb #famous #celebritystyle #actress #hollywood #redcarpet #celebritynews #star #meghanedmonds #divorce",<[2019-12-16T12:26:36.792Z]>,Tweet,,,,,,,Mon Dec 16 13:26:29 CET 2019,en,false,,,,,,,,,,,,101
@itsmspluto,@itsmspluto,<[2019-12-16T12:26:36.792Z]>,User,,,,,,,Mon Jan 07 16:22:30 CET 2019,,,,"We Are The Planet
Celebrity News & Gossip",,http://pbs.twimg.com/profile_images/1082299967710982144/wi0kaXol_bigger.jpg,3,0,Celebrity News,Pluto,,,,101
"#celebrity","#celebrity",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#celebrities","#celebrities",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#celeb","#celeb",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#famous","#famous",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#celebritystyle","#celebritystyle",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#actress","#actress",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#redcarpet","#redcarpet",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#celebritynews","#celebritynews",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#star","#star",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
"#meghanedmonds","#meghanedmonds",<[2019-12-16T12:26:36.792Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,101
https://youtu.be/6YXojVlNms0,https://youtu.be/6YXojVlNms0,<[2019-12-16T12:26:36.792Z]>,Link,,,,,,,,,,,,,,,,,,,,,101
1206551170598232066,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:26:37.275Z]>,Tweet,,,,,,,Mon Dec 16 13:26:30 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@ashk813,@ashk813,<[2019-12-16T12:26:37.275Z]>,User,,,,,,,Mon Apr 29 23:47:05 CEST 2013,,,,...,,http://pbs.twimg.com/profile_images/1173740671976509441/-Y1svSDf_bigger.jpg,303,306,pending ...,"West London ",,,,2
1206551209311657984,"RT @daddyhope: We shouldn’t be focusing on Marry Chiwenga’s divorce side show.
That is a personal issue between herself and the husband.

T…",<[2019-12-16T12:26:46.571Z]>,Tweet,,,,,,,Mon Dec 16 13:26:39 CET 2019,en,false,,,,,,,,,,,,324
@mrsgolide,@mrsgolide,<[2019-12-16T12:26:46.571Z]>,User,,,,,,,Fri May 20 09:11:34 CEST 2011,,,,😇😇😇,,http://pbs.twimg.com/profile_images/1186367484242341890/XlMsP6jk_bigger.jpg,75,8,amanda mhlanga,,,,,324
1206551229377187845,"RT @brownandbella: She's literally the co-founder of Amazon and after pouring her money, time, and skills into getting that biz off the gro…",<[2019-12-16T12:26:51.371Z]>,Tweet,,,,,,,Mon Dec 16 13:26:44 CET 2019,en,false,https://twitter.com/ShadayaKnight/status/1204635556065492992,,,,,,,,,,,110
@sademontayy,@sademontayy,<[2019-12-16T12:26:51.371Z]>,User,,,,,,,Sun Jul 01 00:28:55 CEST 2018,,,,"God is within her, she will not fail | J.M ♡",,http://pbs.twimg.com/profile_images/1198373461779009537/uXaCkMMg_bigger.jpg,374,374,SEVEN,Art,,,,110
1206551236566245376,"RT @samaraleilany: as a divorce kid, there is nothing scarier for me than my parents getting back together",<[2019-12-16T12:26:52.951Z]>,Tweet,,,,,,,Mon Dec 16 13:26:46 CET 2019,en,false,,,,,,,,,,,,244
@thetauruswhore,@thetauruswhore,<[2019-12-16T12:26:52.951Z]>,User,,,,,,,Sat Apr 06 00:56:52 CEST 2013,,,,the girl with the broken halo,,http://pbs.twimg.com/profile_images/1193870961390628866/8mZMmOoi_bigger.jpg,223,1467,🍂 𝔰𝔱𝔢𝔭𝔥𝔞𝔫𝔦𝔞 🍂,,,,,244
1206551258653282305,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:26:58.341Z]>,Tweet,,,,,,,Mon Dec 16 13:26:51 CET 2019,en,true,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@serenity_blade,@serenity_blade,<[2019-12-16T12:26:58.341Z]>,User,,,,,,,Sat Feb 05 20:36:43 CET 2011,,,,"Pierced and inked cancer fighting witch queen, certified Persona and horror expert. I put the ‘bi’ in ‘big witch energy’ (18+ only pls)",,http://pbs.twimg.com/profile_images/1205579647829852161/MKTbraSy_bigger.jpg,1126,1959,🎀 𝒮𝒶𝒾𝓁♡𝓇 𝒮𝑒𝓇𝑒 🎀,Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿,,,,2
1206551265964101632,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:26:59.999Z]>,Tweet,,,,,,,Mon Dec 16 13:26:53 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@jobutpersonal,@jobutpersonal,<[2019-12-16T12:26:59.999Z]>,User,,,,,,,Thu Oct 24 12:23:48 CEST 2019,,,,"hi i'm jo, i draw gay stuff. 20yo this account is for my miscellaneous tweets // art account: @fizzledlines",,http://pbs.twimg.com/profile_images/1192438025978032128/8g5QNkTV_bigger.jpg,1761,169,⚡fizzled jo⚡SUF SPOILERS 😭,,,,,2
1206551278651891713,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:27:03.089Z]>,Tweet,,,,,,,Mon Dec 16 13:26:56 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@xcmm_,@xcmm_,<[2019-12-16T12:27:03.089Z]>,User,,,,,,,Wed Oct 26 17:59:02 CEST 2011,,,,ig: _chloemaw | Student LDNMET,,http://pbs.twimg.com/profile_images/1185967753649364992/X0lWgWmu_bigger.jpg,518,778,ǝolɥƆ,"England, United Kingdom",,,,2
1206551298507788288,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:27:07.850Z]>,Tweet,,,,,,,Mon Dec 16 13:27:00 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@xmlxkk,@xmlxkk,<[2019-12-16T12:27:07.850Z]>,User,,,,,,,Fri Apr 22 17:57:25 CEST 2016,,,,Wat doet zij met haar leven? Wollah geen ideejjjj,,http://pbs.twimg.com/profile_images/1200013897715073024/jKds2C7M_bigger.jpg,381,818,Anastasia,Suncity ☀️,,,,2
1206551300772642818,RT @JenAshleyWright: I spend a lot of time thinking about whether Ron and Hermione got a divorce and I’m 70% sure that they did.,<[2019-12-16T12:27:08.273Z]>,Tweet,,,,,,,Mon Dec 16 13:27:01 CET 2019,en,false,,,,,,,,,,,,50
@mahtarwen,@mahtarwen,<[2019-12-16T12:27:08.273Z]>,User,,,,,,,Wed Apr 01 14:34:24 CEST 2009,,,,Metalhead. Feminist. Rolera. Asgardian anthropomorphic representation of misfortune. She/her. Sorry for all the diceporn.,,http://pbs.twimg.com/profile_images/1157481982529560576/hugTWyRF_bigger.jpg,621,110,Lady Velaryon ४ is a Zombie Queen,Alicante,,,,50
1206551312822919175,"@holzprueghel A super-charged debate was about divorce law, ""triple talaq"": https://t.co/Jhkyh8ZIaV

I understand why this is not good. But the motives on the other side are anything but sincere, more a battering rod (often quite literally in this context) against Muslims.",<[2019-12-16T12:27:11.204Z]>,Tweet,,,,,,,Mon Dec 16 13:27:04 CET 2019,en,false,,,,,,,,,,,,212
@freisinnigeztg,@freisinnigeztg,<[2019-12-16T12:27:11.204Z]>,User,,,,,,,Thu Mar 23 01:10:00 CET 2017,,,,Der Blog des Eugen-Richter-Instituts.,,http://pbs.twimg.com/profile_images/844708018155655169/lQe6SnV-_bigger.jpg,183,420,FreisinnigeZeitung,,,,,212
@holzprueghel,@holzprueghel,<[2019-12-16T12:27:11.204Z]>,User,,,,,,,,,,,,,,,,,,,,,212
https://en.wikipedia.org/wiki/Triple_talaq_in_India,https://en.wikipedia.org/wiki/Triple_talaq_in_India,<[2019-12-16T12:27:11.204Z]>,Link,,,,,,,,,,,,,,,,,,,,,212
1206551324688556034,"RT @Tonner13: Sofia demande le divorce en direct de son mari qui avait voté 😂

#Algerie https://t.co/N7mUhJQWqT",<[2019-12-16T12:27:14.088Z]>,Tweet,,,,,,,Mon Dec 16 13:27:07 CET 2019,fr,false,,,,,,,,,,,,213
"#algerie","#algerie",<[2019-12-16T12:27:14.088Z]>,Hashtag,,,,,,,,,,,,,,,,,,,,,213
http://pbs.twimg.com/ext_tw_video_thumb/1205973303057403904/pu/img/dkLDSUGD6D0ri9SP.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1205973303057403904/pu/img/dkLDSUGD6D0ri9SP.jpg,<[2019-12-16T12:27:14.088Z]>,Media,,,,,,,,,,,,,,,,,,,,,213
1205975563493629952,"Sofia demande le divorce en direct de son mari qui avait voté 😂

#Algerie https://t.co/N7mUhJQWqT",<[2019-12-16T12:27:14.088Z]>,Tweet,,,,,,,Sat Dec 14 23:19:14 CET 2019,fr,false,,,,,,,,,,,,213
@tonner13,@tonner13,<[2019-12-16T12:27:14.088Z]>,User,,,,,,,Thu Aug 25 20:00:36 CEST 2011,,,,"Nous ne sommes rien sur terre, si nous ne sommes pas d'abord l'esclave d'une cause, celle des peuples et celle de la justice et de la liberté. 

Frantz Fanon",,http://pbs.twimg.com/profile_images/816463975948972036/im9xEC_9_bigger.jpg,521,3113,ⵣIzem Samirⵣ,Marseille,,,,213
1206551341016997888,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:27:18.011Z]>,Tweet,,,,,,,Mon Dec 16 13:27:10 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@threeeyedghost,@threeeyedghost,<[2019-12-16T12:27:18.011Z]>,User,,,,,,,Thu Apr 06 16:36:26 CEST 2017,,,,if i can't be honest at the chug and squeeze then frankly my man i don't know where i can (art on @Phaeina) he/him,,http://pbs.twimg.com/profile_images/1202662968376340482/vrlkDzXN_bigger.jpg,1217,47,about to be reclaimed by the soil babey!!!!!!!!!!!,in the woods somewhere,,,,2
1206551341499396096,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:27:18.012Z]>,Tweet,,,,,,,Mon Dec 16 13:27:11 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@ryang321,@ryang321,<[2019-12-16T12:27:18.012Z]>,User,,,,,,,Mon May 23 20:13:29 CEST 2011,,,,"Yeah, from school.",,http://pbs.twimg.com/profile_images/1134633899596890114/881LDcFp_bigger.jpg,453,155,Ryan from school 🦕,probs Scotland but check first,,,,2
1206551349921566721,"RT @cobbo3: Zimbabwean anti-corruption authorities arrest wife of VP Constantino Chiwenga on charges of money laundering, fraud & violating…",<[2019-12-16T12:27:20.096Z]>,Tweet,,,,,,,Mon Dec 16 13:27:13 CET 2019,en,false,,,,,,,,,,,,210
@mainakaibere,@mainakaibere,<[2019-12-16T12:27:20.096Z]>,User,,,,,,,Mon Oct 04 11:31:47 CEST 2010,,,,"Landscaper | Gardening | Plant whisperer | I love nature | God loved me first| Made in KEnya |
Greenscope Landscapes | 0724 763 236",,http://pbs.twimg.com/profile_images/2429343263/dq8ieuq2fuku3hl54527_bigger.jpeg,462,951,Maina Kaibere,,,,,210
1206551350810685440,And the comments here.... 🚮,<[2019-12-16T12:27:20.204Z]>,Tweet,,,,,,,Mon Dec 16 13:27:13 CET 2019,en,false,https://twitter.com/Lihle_Zondi0/status/1206469142326497282,,,,,,,,,,,96
1206551424840151040,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:27:38.401Z]>,Tweet,,,,,,,Mon Dec 16 13:27:30 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@cosmic_vvitch,@cosmic_vvitch,<[2019-12-16T12:27:38.401Z]>,User,,,,,,,Sat Nov 22 21:57:01 CET 2014,,,,"'sometimes, dead is bettah.' 👻🦇 🎃🧛🕸️(she/her)",,http://pbs.twimg.com/profile_images/1180977168609882112/N9ltv-NY_bigger.jpg,1140,197,☹⛧ 𝖒𝖆𝖗𝖙𝖍𝖆 ⛧☹,"♌ ☀ ♏ 🌑 ♏ ⬆️ ",,,,2
1206551426685640706,"RT @flocorf: Queen, leave him https://t.co/GxTQDxZ9Ba",<[2019-12-16T12:27:38.403Z]>,Tweet,,,,,,,Mon Dec 16 13:27:31 CET 2019,en,false,https://twitter.com/dailymirror/status/1206168272162500609,,,,,,,,,,,2
@hennaaietan,@hennaaietan,<[2019-12-16T12:27:38.403Z]>,User,,,,,,,Tue Feb 13 15:56:33 CET 2018,,,,,,http://pbs.twimg.com/profile_images/1192210773415809029/FOYAJe01_bigger.jpg,67,169,henna,"Derby, England",,,,2
1206551427528695809,@Dixie_Yankee Happy to contribute towards her much needed divorce.,<[2019-12-16T12:27:38.473Z]>,Tweet,,,,,,,Mon Dec 16 13:27:31 CET 2019,en,false,,,,,,,,,,,,118
@hot_diggity_d,@hot_diggity_d,<[2019-12-16T12:27:38.473Z]>,User,,,,,,,Fri Feb 18 19:46:05 CET 2011,,,,"'The hard left menace'. No pasarán, rock and roll and #UTV",,http://pbs.twimg.com/profile_images/1192896323378405378/T76Y_qGu_bigger.jpg,1205,1892,d 🌹,Camden Town and Birmingham,,,,118
1206551429239975936,RT @butlerrichard2: @CheeseNBranston @Duggs_Bunny @Wittgenstein016 @AwayFromTheKeys @The_Leaver @BigBayBear @twvasi @RayJack97465601 @Geoff…,<[2019-12-16T12:27:38.891Z]>,Tweet,,,,,,,Mon Dec 16 13:27:32 CET 2019,en,false,,,,,,,,,,,,208
1206551498626359296,"@kimberleyleland It definitely ain’t healthy by any means, but I think it’s realistic as fuck, especially for a couple who is going through a custody battle & divorce.",<[2019-12-16T12:27:55.540Z]>,Tweet,,,,,,,Mon Dec 16 13:27:48 CET 2019,en,false,,,,,,,,,,,,214
